YEAR,DOY,Hour,Kp index,R (Sunspot No.),"Dst-index, nT","ap_index, nT",f10.7_index
2020,276,11,27,0,-22,12,72.3
2020,276,12,23,0,-21,9,72.3
2020,276,13,23,0,-22,9,72.3
2020,276,14,23,0,-20,9,72.3
2020,276,15,17,0,-23,6,72.3
2020,276,16,17,0,-27,6,72.3
2020,276,17,17,0,-29,6,72.3
2020,276,18,23,0,-30,9,72.3
2020,276,19,23,0,-26,9,72.3
2020,276,20,23,0,-20,9,72.3
2020,276,21,13,0,-24,5,72.3
2020,276,22,13,0,-27,5,72.3
2020,276,23,13,0,-27,5,72.3
2020,277,0,17,0,-22,6,71.9
2020,277,1,17,0,-17,6,71.9
2020,277,2,17,0,-17,6,71.9
2020,277,3,13,0,-15,5,71.9
2020,277,4,13,0,-16,5,71.9
2020,277,5,13,0,-18,5,71.9
2020,277,6,13,0,-19,5,71.9
2020,277,7,13,0,-18,5,71.9
2020,277,8,13,0,-16,5,71.9
2020,277,9,17,0,-18,6,71.9
2020,277,10,17,0,-19,6,71.9
2020,277,11,17,0,-23,6,71.9
2020,277,12,7,0,-21,3,71.9
2020,277,13,7,0,-18,3,71.9
2020,277,14,7,0,-17,3,71.9
2020,277,15,7,0,-16,3,71.9
2020,277,16,7,0,-16,3,71.9
2020,277,17,7,0,-17,3,71.9
2020,277,18,10,0,-19,4,71.9
2020,277,19,10,0,-19,4,71.9
2020,277,20,10,0,-20,4,71.9
2020,277,21,10,0,-23,4,71.9
2020,277,22,10,0,-23,4,71.9
2020,277,23,10,0,-22,4,71.9
2020,278,0,7,0,-21,3,71.2
2020,278,1,7,0,-17,3,71.2
2020,278,2,7,0,-17,3,71.2
2020,278,3,17,0,-18,6,71.2
2020,278,4,17,0,-17,6,71.2
2020,278,5,17,0,-14,6,71.2
2020,278,6,3,0,-11,2,71.2
2020,278,7,3,0,-11,2,71.2
2020,278,8,3,0,-10,2,71.2
2020,278,9,7,0,-11,3,71.2
2020,278,10,7,0,-11,3,71.2
2020,278,11,7,0,-12,3,71.2
2020,278,12,17,0,-13,6,71.2
2020,278,13,17,0,-12,6,71.2
2020,278,14,17,0,-10,6,71.2
2020,278,15,3,0,-9,2,71.2
2020,278,16,3,0,-11,2,71.2
2020,278,17,3,0,-12,2,71.2
2020,278,18,3,0,-13,2,71.2
2020,278,19,3,0,-15,2,71.2
2020,278,20,3,0,-17,2,71.2
2020,278,21,10,0,-18,4,71.2
2020,278,22,10,0,-20,4,71.2
2020,278,23,10,0,-19,4,71.2
2020,279,0,3,0,-17,2,72.2
2020,279,1,3,0,-15,2,72.2
2020,279,2,3,0,-12,2,72.2
2020,279,3,3,0,-10,2,72.2
2020,279,4,3,0,-9,2,72.2
2020,279,5,3,0,-11,2,72.2
2020,279,6,10,0,-13,4,72.2
2020,279,7,10,0,-12,4,72.2
2020,279,8,10,0,-6,4,72.2
2020,279,9,10,0,-4,4,72.2
2020,279,10,10,0,-4,4,72.2
2020,279,11,10,0,-4,4,72.2
2020,279,12,23,0,-5,9,72.2
2020,279,13,23,0,-5,9,72.2
2020,279,14,23,0,-9,9,72.2
2020,279,15,33,0,-7,18,72.2
2020,279,16,33,0,-7,18,72.2
2020,279,17,33,0,-8,18,72.2
2020,279,18,43,0,-19,32,72.2
2020,279,19,43,0,-27,32,72.2
2020,279,20,43,0,-34,32,72.2
2020,279,21,27,0,-40,12,72.2
2020,279,22,27,0,-38,12,72.2
2020,279,23,27,0,-33,12,72.2
2020,280,0,23,0,-29,9,71.6
2020,280,1,23,0,-28,9,71.6
2020,280,2,23,0,-29,9,71.6
2020,280,3,37,0,-27,22,71.6
2020,280,4,37,0,-24,22,71.6
2020,280,5,37,0,-22,22,71.6
2020,280,6,10,0,-21,4,71.6
2020,280,7,10,0,-21,4,71.6
2020,280,8,10,0,-19,4,71.6
2020,280,9,7,0,-17,3,71.6
2020,280,10,7,0,-16,3,71.6
2020,280,11,7,0,-11,3,71.6
2020,280,12,10,0,-8,4,71.6
2020,280,13,10,0,-3,4,71.6
2020,280,14,10,0,-2,4,71.6
2020,280,15,3,0,-5,2,71.6
2020,280,16,3,0,-2,2,71.6
2020,280,17,3,0,0,2,71.6
2020,280,18,3,0,1,2,71.6
2020,280,19,3,0,2,2,71.6
2020,280,20,3,0,3,2,71.6
2020,280,21,7,0,4,3,71.6
2020,280,22,7,0,2,3,71.6
2020,280,23,7,0,3,3,71.6
2020,281,0,3,0,3,2,70.6
2020,281,1,3,0,2,2,70.6
2020,281,2,3,0,4,2,70.6
2020,281,3,7,0,6,3,70.6
2020,281,4,7,0,5,3,70.6
2020,281,5,7,0,6,3,70.6
2020,281,6,3,0,4,2,70.6
2020,281,7,3,0,4,2,70.6
2020,281,8,3,0,8,2,70.6
2020,281,9,10,0,14,4,70.6
2020,281,10,10,0,13,4,70.6
2020,281,11,10,0,12,4,70.6
2020,281,12,23,0,16,9,70.6
2020,281,13,23,0,17,9,70.6
2020,281,14,23,0,6,9,70.6
2020,281,15,13,0,2,5,70.6
2020,281,16,13,0,2,5,70.6
2020,281,17,13,0,-1,5,70.6
2020,281,18,7,0,-3,3,70.6
2020,281,19,7,0,-3,3,70.6
2020,281,20,7,0,-6,3,70.6
2020,281,21,10,0,-11,4,70.6
2020,281,22,10,0,-13,4,70.6
2020,281,23,10,0,-12,4,70.6
2020,282,0,7,6,-10,3,71.5
2020,282,1,7,6,-9,3,71.5
2020,282,2,7,6,-7,3,71.5
2020,282,3,3,6,-6,2,71.5
2020,282,4,3,6,-7,2,71.5
2020,282,5,3,6,-7,2,71.5
2020,282,6,7,6,-8,3,71.5
2020,282,7,7,6,-7,3,71.5
2020,282,8,7,6,-6,3,71.5
2020,282,9,3,6,-4,2,71.5
2020,282,10,3,6,-2,2,71.5
2020,282,11,3,6,-7,2,71.5
2020,282,12,0,6,-7,0,71.5
2020,282,13,0,6,-8,0,71.5
2020,282,14,0,6,-8,0,71.5
2020,282,15,3,6,-6,2,71.5
2020,282,16,3,6,-4,2,71.5
2020,282,17,3,6,-5,2,71.5
2020,282,18,3,6,-4,2,71.5
2020,282,19,3,6,-4,2,71.5
2020,282,20,3,6,-6,2,71.5
2020,282,21,7,6,-7,3,71.5
2020,282,22,7,6,-7,3,71.5
2020,282,23,7,6,-7,3,71.5
2020,283,0,3,23,-9,2,72.9
2020,283,1,3,23,-10,2,72.9
2020,283,2,3,23,-9,2,72.9
2020,283,3,0,23,-6,0,72.9
2020,283,4,0,23,-2,0,72.9
2020,283,5,0,23,-1,0,72.9
2020,283,6,3,23,-1,2,72.9
2020,283,7,3,23,-3,2,72.9
2020,283,8,3,23,-3,2,72.9
2020,283,9,0,23,-2,0,72.9
2020,283,10,0,23,-1,0,72.9
2020,283,11,0,23,0,0,72.9
2020,283,12,0,23,-1,0,72.9
2020,283,13,0,23,-2,0,72.9
2020,283,14,0,23,-3,0,72.9
2020,283,15,0,23,-3,0,72.9
2020,283,16,0,23,-1,0,72.9
2020,283,17,0,23,1,0,72.9
2020,283,18,0,23,1,0,72.9
2020,283,19,0,23,1,0,72.9
2020,283,20,0,23,2,0,72.9
2020,283,21,0,23,1,0,72.9
2020,283,22,0,23,1,0,72.9
2020,283,23,0,23,1,0,72.9
2020,284,0,0,15,1,0,73.3
2020,284,1,0,15,1,0,73.3
2020,284,2,0,15,1,0,73.3
2020,284,3,0,15,0,0,73.3
2020,284,4,0,15,0,0,73.3
2020,284,5,0,15,1,0,73.3
2020,284,6,0,15,2,0,73.3
2020,284,7,0,15,2,0,73.3
2020,284,8,0,15,0,0,73.3
2020,284,9,7,15,-2,3,73.3
2020,284,10,7,15,-3,3,73.3
2020,284,11,7,15,1,3,73.3
2020,284,12,0,15,4,0,73.3
2020,284,13,0,15,6,0,73.3
2020,284,14,0,15,6,0,73.3
2020,284,15,7,15,6,3,73.3
2020,284,16,7,15,4,3,73.3
2020,284,17,7,15,3,3,73.3
2020,284,18,0,15,2,0,73.3
2020,284,19,0,15,2,0,73.3
2020,284,20,0,15,0,0,73.3
2020,284,21,0,15,0,0,73.3
2020,284,22,0,15,0,0,73.3
2020,284,23,0,15,3,0,73.3
2020,285,0,0,17,5,0,72.6
2020,285,1,0,17,7,0,72.6
2020,285,2,0,17,8,0,72.6
2020,285,3,0,17,8,0,72.6
2020,285,4,0,17,7,0,72.6
2020,285,5,0,17,5,0,72.6
2020,285,6,3,17,5,2,72.6
2020,285,7,3,17,6,2,72.6
2020,285,8,3,17,10,2,72.6
2020,285,9,3,17,12,2,72.6
2020,285,10,3,17,12,2,72.6
2020,285,11,3,17,10,2,72.6
2020,285,12,3,17,8,2,72.6
2020,285,13,3,17,10,2,72.6
2020,285,14,3,17,10,2,72.6
2020,285,15,7,17,9,3,72.6
2020,285,16,7,17,6,3,72.6
2020,285,17,7,17,5,3,72.6
2020,285,18,3,17,5,2,72.6
2020,285,19,3,17,6,2,72.6
2020,285,20,3,17,3,2,72.6
2020,285,21,13,17,1,5,72.6
2020,285,22,13,17,1,5,72.6
2020,285,23,13,17,2,5,72.6
2020,286,0,3,16,-2,2,73.4
2020,286,1,3,16,-4,2,73.4
2020,286,2,3,16,-4,2,73.4
2020,286,3,0,16,-2,0,73.4
2020,286,4,0,16,-1,0,73.4
2020,286,5,0,16,0,0,73.4
2020,286,6,0,16,2,0,73.4
2020,286,7,0,16,3,0,73.4
2020,286,8,0,16,3,0,73.4
2020,286,9,3,16,4,2,73.4
2020,286,10,3,16,5,2,73.4
2020,286,11,3,16,7,2,73.4
2020,286,12,7,16,11,3,73.4
2020,286,13,7,16,6,3,73.4
2020,286,14,7,16,11,3,73.4
2020,286,15,10,16,11,4,73.4
2020,286,16,10,16,9,4,73.4
2020,286,17,10,16,6,4,73.4
2020,286,18,7,16,3,3,73.4
2020,286,19,7,16,3,3,73.4
2020,286,20,7,16,1,3,73.4
2020,286,21,13,16,-1,5,73.4
2020,286,22,13,16,-2,5,73.4
2020,286,23,13,16,1,5,73.4
2020,287,0,10,0,4,4,72.0
2020,287,1,10,0,8,4,72.0
2020,287,2,10,0,6,4,72.0
2020,287,3,7,0,8,3,72.0
2020,287,4,7,0,6,3,72.0
2020,287,5,7,0,5,3,72.0
2020,287,6,3,0,7,2,72.0
2020,287,7,3,0,9,2,72.0
2020,287,8,3,0,9,2,72.0
2020,287,9,3,0,8,2,72.0
2020,287,10,3,0,10,2,72.0
2020,287,11,3,0,11,2,72.0
2020,287,12,0,0,12,0,72.0
2020,287,13,0,0,11,0,72.0
2020,287,14,0,0,10,0,72.0
2020,287,15,7,0,11,3,72.0
2020,287,16,7,0,10,3,72.0
2020,287,17,7,0,9,3,72.0
2020,287,18,3,0,6,2,72.0
2020,287,19,3,0,4,2,72.0
2020,287,20,3,0,3,2,72.0
2020,287,21,3,0,2,2,72.0
2020,287,22,3,0,4,2,72.0
2020,287,23,3,0,5,2,72.0
2020,288,0,0,5,7,0,74.1
2020,288,1,0,5,9,0,74.1
2020,288,2,0,5,9,0,74.1
2020,288,3,0,5,6,0,74.1
2020,288,4,0,5,5,0,74.1
2020,288,5,0,5,4,0,74.1
2020,288,6,0,5,4,0,74.1
2020,288,7,0,5,4,0,74.1
2020,288,8,0,5,5,0,74.1
2020,288,9,0,5,4,0,74.1
2020,288,10,0,5,3,0,74.1
2020,288,11,0,5,3,0,74.1
2020,288,12,0,5,2,0,74.1
2020,288,13,0,5,1,0,74.1
2020,288,14,0,5,1,0,74.1
2020,288,15,0,5,1,0,74.1
2020,288,16,0,5,-1,0,74.1
2020,288,17,0,5,-1,0,74.1
2020,288,18,0,5,-3,0,74.1
2020,288,19,0,5,-3,0,74.1
2020,288,20,0,5,-3,0,74.1
2020,288,21,0,5,-1,0,74.1
2020,288,22,0,5,1,0,74.1
2020,288,23,0,5,2,0,74.1
2020,289,0,0,13,1,0,73.4
2020,289,1,0,13,1,0,73.4
2020,289,2,0,13,2,0,73.4
2020,289,3,0,13,3,0,73.4
2020,289,4,0,13,2,0,73.4
2020,289,5,0,13,1,0,73.4
2020,289,6,0,13,1,0,73.4
2020,289,7,0,13,2,0,73.4
2020,289,8,0,13,2,0,73.4
2020,289,9,0,13,1,0,73.4
2020,289,10,0,13,-1,0,73.4
2020,289,11,0,13,0,0,73.4
2020,289,12,0,13,-1,0,73.4
2020,289,13,0,13,-1,0,73.4
2020,289,14,0,13,1,0,73.4
2020,289,15,3,13,1,2,73.4
2020,289,16,3,13,1,2,73.4
2020,289,17,3,13,4,2,73.4
2020,289,18,7,13,7,3,73.4
2020,289,19,7,13,8,3,73.4
2020,289,20,7,13,10,3,73.4
2020,289,21,10,13,11,4,73.4
2020,289,22,10,13,8,4,73.4
2020,289,23,10,13,6,4,73.4
2020,290,0,13,13,7,5,74.8
2020,290,1,13,13,7,5,74.8
2020,290,2,13,13,3,5,74.8
2020,290,3,7,13,1,3,74.8
2020,290,4,7,13,5,3,74.8
2020,290,5,7,13,7,3,74.8
2020,290,6,7,13,6,3,74.8
2020,290,7,7,13,2,3,74.8
2020,290,8,7,13,1,3,74.8
2020,290,9,7,13,4,3,74.8
2020,290,10,7,13,4,3,74.8
2020,290,11,7,13,5,3,74.8
2020,290,12,7,13,6,3,74.8
2020,290,13,7,13,5,3,74.8
2020,290,14,7,13,3,3,74.8
2020,290,15,7,13,3,3,74.8
2020,290,16,7,13,3,3,74.8
2020,290,17,7,13,17,3,74.8
2020,290,18,7,13,2,3,74.8
2020,290,19,7,13,0,3,74.8
2020,290,20,7,13,-3,3,74.8
2020,290,21,13,13,-4,5,74.8
2020,290,22,13,13,-4,5,74.8
2020,290,23,13,13,-3,5,74.8
2020,291,0,7,13,-2,3,72.5
2020,291,1,7,13,1,3,72.5
2020,291,2,7,13,3,3,72.5
2020,291,3,17,13,2,6,72.5
2020,291,4,17,13,-2,6,72.5
2020,291,5,17,13,-10,6,72.5
2020,291,6,20,13,-14,7,72.5
2020,291,7,20,13,-16,7,72.5
2020,291,8,20,13,-15,7,72.5
2020,291,9,10,13,-11,4,72.5
2020,291,10,10,13,-5,4,72.5
2020,291,11,10,13,-6,4,72.5
2020,291,12,7,13,-4,3,72.5
2020,291,13,7,13,-6,3,72.5
2020,291,14,7,13,-6,3,72.5
2020,291,15,3,13,-5,2,72.5
2020,291,16,3,13,-2,2,72.5
2020,291,17,3,13,1,2,72.5
2020,291,18,13,13,3,5,72.5
2020,291,19,13,13,7,5,72.5
2020,291,20,13,13,6,5,72.5
2020,291,21,13,13,6,5,72.5
2020,291,22,13,13,4,5,72.5
2020,291,23,13,13,3,5,72.5
2020,292,0,7,23,2,3,75.3
2020,292,1,7,23,4,3,75.3
2020,292,2,7,23,3,3,75.3
2020,292,3,3,23,4,2,75.3
2020,292,4,3,23,3,2,75.3
2020,292,5,3,23,0,2,75.3
2020,292,6,3,23,0,2,75.3
2020,292,7,3,23,0,2,75.3
2020,292,8,3,23,0,2,75.3
2020,292,9,3,23,-1,2,75.3
2020,292,10,3,23,0,2,75.3
2020,292,11,3,23,1,2,75.3
2020,292,12,0,23,2,0,75.3
2020,292,13,0,23,2,0,75.3
2020,292,14,0,23,1,0,75.3
2020,292,15,3,23,1,2,75.3
2020,292,16,3,23,3,2,75.3
2020,292,17,3,23,4,2,75.3
2020,292,18,3,23,4,2,75.3
2020,292,19,3,23,1,2,75.3
2020,292,20,3,23,-3,2,75.3
2020,292,21,10,23,-3,4,75.3
2020,292,22,10,23,1,4,75.3
2020,292,23,10,23,4,4,75.3
2020,293,0,3,16,4,2,74.2
2020,293,1,3,16,5,2,74.2
2020,293,2,3,16,4,2,74.2
2020,293,3,10,16,5,4,74.2
2020,293,4,10,16,5,4,74.2
2020,293,5,10,16,6,4,74.2
2020,293,6,10,16,5,4,74.2
2020,293,7,10,16,0,4,74.2
2020,293,8,10,16,-4,4,74.2
2020,293,9,20,16,-9,7,74.2
2020,293,10,20,16,-10,7,74.2
2020,293,11,20,16,-11,7,74.2
2020,293,12,30,16,-10,15,74.2
2020,293,13,30,16,-8,15,74.2
2020,293,14,30,16,-2,15,74.2
2020,293,15,17,16,9,6,74.2
2020,293,16,17,16,9,6,74.2
2020,293,17,17,16,12,6,74.2
2020,293,18,17,16,5,6,74.2
2020,293,19,17,16,-3,6,74.2
2020,293,20,17,16,-5,6,74.2
2020,293,21,17,16,-9,6,74.2
2020,293,22,17,16,-7,6,74.2
2020,293,23,17,16,-4,6,74.2
2020,294,0,23,13,-4,9,74.0
2020,294,1,23,13,-5,9,74.0
2020,294,2,23,13,-7,9,74.0
2020,294,3,17,13,-9,6,74.0
2020,294,4,17,13,-8,6,74.0
2020,294,5,17,13,-7,6,74.0
2020,294,6,7,13,-5,3,74.0
2020,294,7,7,13,-6,3,74.0
2020,294,8,7,13,-10,3,74.0
2020,294,9,3,13,-13,2,74.0
2020,294,10,3,13,-12,2,74.0
2020,294,11,3,13,-9,2,74.0
2020,294,12,0,13,-8,0,74.0
2020,294,13,0,13,-5,0,74.0
2020,294,14,0,13,-3,0,74.0
2020,294,15,3,13,-5,2,74.0
2020,294,16,3,13,-5,2,74.0
2020,294,17,3,13,-4,2,74.0
2020,294,18,10,13,-4,4,74.0
2020,294,19,10,13,-3,4,74.0
2020,294,20,10,13,-3,4,74.0
2020,294,21,7,13,-1,3,74.0
2020,294,22,7,13,-1,3,74.0
2020,294,23,7,13,0,3,74.0
2020,295,0,23,11,-2,9,73.0
2020,295,1,23,11,-3,9,73.0
2020,295,2,23,11,2,9,73.0
2020,295,3,23,11,1,9,73.0
2020,295,4,23,11,2,9,73.0
2020,295,5,23,11,5,9,73.0
2020,295,6,37,11,5,22,73.0
2020,295,7,37,11,-10,22,73.0
2020,295,8,37,11,-17,22,73.0
2020,295,9,20,11,-13,7,73.0
2020,295,10,20,11,-9,7,73.0
2020,295,11,20,11,-8,7,73.0
2020,295,12,7,11,-10,3,73.0
2020,295,13,7,11,-9,3,73.0
2020,295,14,7,11,-8,3,73.0
2020,295,15,7,11,-10,3,73.0
2020,295,16,7,11,-12,3,73.0
2020,295,17,7,11,-13,3,73.0
2020,295,18,10,11,-13,4,73.0
2020,295,19,10,11,-12,4,73.0
2020,295,20,10,11,-11,4,73.0
2020,295,21,17,11,-11,6,73.0
2020,295,22,17,11,-11,6,73.0
2020,295,23,17,11,-9,6,73.0
2020,296,0,33,11,-6,18,74.2
2020,296,1,33,11,-7,18,74.2
2020,296,2,33,11,-8,18,74.2
2020,296,3,3,11,-7,2,74.2
2020,296,4,3,11,-5,2,74.2
2020,296,5,3,11,-3,2,74.2
2020,296,6,3,11,-2,2,74.2
2020,296,7,3,11,-1,2,74.2
2020,296,8,3,11,0,2,74.2
2020,296,9,3,11,1,2,74.2
2020,296,10,3,11,2,2,74.2
2020,296,11,3,11,5,2,74.2
2020,296,12,10,11,6,4,74.2
2020,296,13,10,11,5,4,74.2
2020,296,14,10,11,-1,4,74.2
2020,296,15,7,11,-4,3,74.2
2020,296,16,7,11,-6,3,74.2
2020,296,17,7,11,-5,3,74.2
2020,296,18,13,11,-8,5,74.2
2020,296,19,13,11,-9,5,74.2
2020,296,20,13,11,-8,5,74.2
2020,296,21,13,11,-11,5,74.2
2020,296,22,13,11,-11,5,74.2
2020,296,23,13,11,-11,5,74.2
2020,297,0,13,22,-12,5,71.0
2020,297,1,13,22,-8,5,71.0
2020,297,2,13,22,-7,5,71.0
2020,297,3,13,22,-6,5,71.0
2020,297,4,13,22,-5,5,71.0
2020,297,5,13,22,-4,5,71.0
2020,297,6,3,22,-3,2,71.0
2020,297,7,3,22,-5,2,71.0
2020,297,8,3,22,-7,2,71.0
2020,297,9,3,22,-4,2,71.0
2020,297,10,3,22,1,2,71.0
2020,297,11,3,22,5,2,71.0
2020,297,12,17,22,9,6,71.0
2020,297,13,17,22,14,6,71.0
2020,297,14,17,22,23,6,71.0
2020,297,15,27,22,22,12,71.0
2020,297,16,27,22,23,12,71.0
2020,297,17,27,22,31,12,71.0
2020,297,18,47,22,14,39,71.0
2020,297,19,47,22,11,39,71.0
2020,297,20,47,22,-1,39,71.0
2020,297,21,47,22,-11,39,71.0
2020,297,22,47,22,-20,39,71.0
2020,297,23,47,22,-23,39,71.0
2020,298,0,33,21,-19,18,71.3
2020,298,1,33,21,-26,18,71.3
2020,298,2,33,21,-34,18,71.3
2020,298,3,40,21,-30,27,71.3
2020,298,4,40,21,-35,27,71.3
2020,298,5,40,21,-38,27,71.3
2020,298,6,40,21,-33,27,71.3
2020,298,7,40,21,-31,27,71.3
2020,298,8,40,21,-36,27,71.3
2020,298,9,30,21,-32,15,71.3
2020,298,10,30,21,-29,15,71.3
2020,298,11,30,21,-20,15,71.3
2020,298,12,17,21,-18,6,71.3
2020,298,13,17,21,-18,6,71.3
2020,298,14,17,21,-22,6,71.3
2020,298,15,33,21,-23,18,71.3
2020,298,16,33,21,-23,18,71.3
2020,298,17,33,21,-25,18,71.3
2020,298,18,30,21,-24,15,71.3
2020,298,19,30,21,-23,15,71.3
2020,298,20,30,21,-21,15,71.3
2020,298,21,23,21,-16,9,71.3
2020,298,22,23,21,-14,9,71.3
2020,298,23,23,21,-15,9,71.3
2020,299,0,27,22,-13,12,73.3
2020,299,1,27,22,-11,12,73.3
2020,299,2,27,22,-9,12,73.3
2020,299,3,13,22,-7,5,73.3
2020,299,4,13,22,-7,5,73.3
2020,299,5,13,22,-8,5,73.3
2020,299,6,20,22,-7,7,73.3
2020,299,7,20,22,-12,7,73.3
2020,299,8,20,22,-24,7,73.3
2020,299,9,27,22,-27,12,73.3
2020,299,10,27,22,-20,12,73.3
2020,299,11,27,22,-17,12,73.3
2020,299,12,37,22,-18,22,73.3
2020,299,13,37,22,-16,22,73.3
2020,299,14,37,22,-20,22,73.3
2020,299,15,37,22,-25,22,73.3
2020,299,16,37,22,-28,22,73.3
2020,299,17,37,22,-27,22,73.3
2020,299,18,37,22,-30,22,73.3
2020,299,19,37,22,-30,22,73.3
2020,299,20,37,22,-24,22,73.3
2020,299,21,23,22,-22,9,73.3
2020,299,22,23,22,-18,9,73.3
2020,299,23,23,22,-13,9,73.3
2020,300,0,20,19,-11,7,74.1
2020,300,1,20,19,-10,7,74.1
2020,300,2,20,19,-14,7,74.1
2020,300,3,37,19,-13,22,74.1
2020,300,4,37,19,-23,22,74.1
2020,300,5,37,19,-32,22,74.1
2020,300,6,33,19,-31,18,74.1
2020,300,7,33,19,-26,18,74.1
2020,300,8,33,19,-23,18,74.1
2020,300,9,27,19,-28,12,74.1
2020,300,10,27,19,-24,12,74.1
2020,300,11,27,19,-19,12,74.1
2020,300,12,33,19,-20,18,74.1
2020,300,13,33,19,-21,18,74.1
2020,300,14,33,19,-18,18,74.1
2020,300,15,20,19,-20,7,74.1
2020,300,16,20,19,-21,7,74.1
2020,300,17,20,19,-21,7,74.1
2020,300,18,30,19,-23,15,74.1
2020,300,19,30,19,-25,15,74.1
2020,300,20,30,19,-22,15,74.1
2020,300,21,30,19,-20,15,74.1
2020,300,22,30,19,-24,15,74.1
2020,300,23,30,19,-25,15,74.1
2020,301,0,17,44,-23,6,81.4
2020,301,1,17,44,-17,6,81.4
2020,301,2,17,44,-15,6,81.4
2020,301,3,17,44,-18,6,81.4
2020,301,4,17,44,-19,6,81.4
2020,301,5,17,44,-21,6,81.4
2020,301,6,33,44,-20,18,81.4
2020,301,7,33,44,-22,18,81.4
2020,301,8,33,44,-20,18,81.4
2020,301,9,27,44,-21,12,81.4
2020,301,10,27,44,-23,12,81.4
2020,301,11,27,44,-18,12,81.4
2020,301,12,3,44,-15,2,81.4
2020,301,13,3,44,-13,2,81.4
2020,301,14,3,44,-12,2,81.4
2020,301,15,3,44,-16,2,81.4
2020,301,16,3,44,-18,2,81.4
2020,301,17,3,44,-17,2,81.4
2020,301,18,23,44,-19,9,81.4
2020,301,19,23,44,-22,9,81.4
2020,301,20,23,44,-15,9,81.4
2020,301,21,20,44,-14,7,81.4
2020,301,22,20,44,-14,7,81.4
2020,301,23,20,44,-12,7,81.4
2020,302,0,17,28,-12,6,86.4
2020,302,1,17,28,-11,6,86.4
2020,302,2,17,28,-8,6,86.4
2020,302,3,27,28,-12,12,86.4
2020,302,4,27,28,-19,12,86.4
2020,302,5,27,28,-19,12,86.4
2020,302,6,13,28,-18,5,86.4
2020,302,7,13,28,-17,5,86.4
2020,302,8,13,28,-17,5,86.4
2020,302,9,17,28,-15,6,86.4
2020,302,10,17,28,-16,6,86.4
2020,302,11,17,28,-18,6,86.4
2020,302,12,27,28,-20,12,86.4
2020,302,13,27,28,-18,12,86.4
2020,302,14,27,28,-19,12,86.4
2020,302,15,33,28,-27,18,86.4
2020,302,16,33,28,-29,18,86.4
2020,302,17,33,28,-23,18,86.4
2020,302,18,33,28,-27,18,86.4
2020,302,19,33,28,-27,18,86.4
2020,302,20,33,28,-31,18,86.4
2020,302,21,17,28,-29,6,86.4
2020,302,22,17,28,-25,6,86.4
2020,302,23,17,28,-20,6,86.4
2020,303,0,10,37,-19,4,83.5
2020,303,1,10,37,-17,4,83.5
2020,303,2,10,37,-12,4,83.5
2020,303,3,27,37,-11,12,83.5
2020,303,4,27,37,-11,12,83.5
2020,303,5,27,37,-15,12,83.5
2020,303,6,27,37,-16,12,83.5
2020,303,7,27,37,-16,12,83.5
2020,303,8,27,37,-20,12,83.5
2020,303,9,33,37,-26,18,83.5
2020,303,10,33,37,-29,18,83.5
2020,303,11,33,37,-16,18,83.5
2020,303,12,23,37,-18,9,83.5
2020,303,13,23,37,-16,9,83.5
2020,303,14,23,37,-17,9,83.5
2020,303,15,40,37,-26,27,83.5
2020,303,16,40,37,-28,27,83.5
2020,303,17,40,37,-24,27,83.5
2020,303,18,13,37,-25,5,83.5
2020,303,19,13,37,-22,5,83.5
2020,303,20,13,37,-16,5,83.5
2020,303,21,20,37,-17,7,83.5
2020,303,22,20,37,-18,7,83.5
2020,303,23,20,37,-18,7,83.5
2020,304,0,20,31,-17,7,78.4
2020,304,1,20,31,-13,7,78.4
2020,304,2,20,31,-11,7,78.4
2020,304,3,13,31,-12,5,78.4
2020,304,4,13,31,-14,5,78.4
2020,304,5,13,31,-16,5,78.4
2020,304,6,7,31,-18,3,78.4
2020,304,7,7,31,-21,3,78.4
2020,304,8,7,31,-22,3,78.4
2020,304,9,10,31,-19,4,78.4
2020,304,10,10,31,-14,4,78.4
2020,304,11,10,31,-11,4,78.4
2020,304,12,3,31,-11,2,78.4
2020,304,13,3,31,-12,2,78.4
2020,304,14,3,31,-14,2,78.4
2020,304,15,3,31,-13,2,78.4
2020,304,16,3,31,-14,2,78.4
2020,304,17,3,31,-16,2,78.4
2020,304,18,10,31,-15,4,78.4
2020,304,19,10,31,-12,4,78.4
2020,304,20,10,31,-8,4,78.4
2020,304,21,20,31,-9,7,78.4
2020,304,22,20,31,-12,7,78.4
2020,304,23,20,31,-9,7,78.4
2020,305,0,7,26,-5,3,75.6
2020,305,1,7,26,-2,3,75.6
2020,305,2,7,26,-3,3,75.6
2020,305,3,13,26,-2,5,75.6
2020,305,4,13,26,-6,5,75.6
2020,305,5,13,26,-11,5,75.6
2020,305,6,23,26,-19,9,75.6
2020,305,7,23,26,-27,9,75.6
2020,305,8,23,26,-34,9,75.6
2020,305,9,20,26,-35,7,75.6
2020,305,10,20,26,-31,7,75.6
2020,305,11,20,26,-25,7,75.6
2020,305,12,17,26,-19,6,75.6
2020,305,13,17,26,-21,6,75.6
2020,305,14,17,26,-23,6,75.6
2020,305,15,23,26,-23,9,75.6
2020,305,16,23,26,-20,9,75.6
2020,305,17,23,26,-14,9,75.6
2020,305,18,0,26,-11,0,75.6
2020,305,19,0,26,-10,0,75.6
2020,305,20,0,26,-10,0,75.6
2020,305,21,7,26,-10,3,75.6
2020,305,22,7,26,-11,3,75.6
2020,305,23,7,26,-14,3,75.6
